Time,LMP,Load,Temp
7/6/2015 7:50,25.55,"5,393",73
7/6/2015 7:55,25.55,"5,393",73
7/6/2015 8:00,21.9,"5,470",73
7/6/2015 8:05,23.06,"5,568",74
7/6/2015 8:10,24.45,"5,629",74
7/6/2015 8:15,24.45,"5,629",74
7/6/2015 8:20,24.07,"5,661",74
7/6/2015 8:25,24.59,"5,696",74
7/6/2015 8:30,25.44,"5,745",74
7/6/2015 8:35,25.44,"5,745",75
7/6/2015 8:40,25.44,"5,745",75
7/6/2015 8:45,24.68,"5,835",75
7/6/2015 8:50,24.68,"5,835",75
7/6/2015 8:55,24.45,"5,855",77
7/6/2015 9:00,22.64,"5,916",77
7/6/2015 9:05,23.44,"5,940",76
7/6/2015 9:10,26.95,"5,998",76
7/6/2015 9:15,23.68,"6,010",76
7/6/2015 9:20,22.84,"6,069",76
7/6/2015 9:25,21.41,"6,112",76
7/6/2015 9:30,20.86,"6,129",77
7/6/2015 9:35,21.31,"6,182",77
7/6/2015 9:40,21.98,"6,200",77
7/6/2015 9:45,21.98,"6,200",77
7/6/2015 9:50,21.98,"6,200",78
7/6/2015 9:55,22.04,"6,310",78
7/6/2015 10:00,22.04,"6,310",79
7/6/2015 10:05,27.96,"6,408",79
7/6/2015 10:10,37.19,"6,409",80
7/6/2015 10:15,47.38,"6,394",80
7/6/2015 10:20,47.38,"6,394",80
7/6/2015 10:25,47.38,"6,394",80
7/6/2015 10:30,36.74,"6,561",81
7/6/2015 10:35,39.86,"6,595",81
7/6/2015 10:40,38.16,"6,603",80
7/6/2015 10:45,38.16,"6,603",81
7/6/2015 10:50,27.36,"6,691",81
7/6/2015 10:55,27.36,"6,691",80
7/6/2015 11:00,26.83,"6,739",80
7/6/2015 11:05,25.89,"6,765",80
7/6/2015 11:10,25.89,"6,765",80
7/6/2015 11:15,22.23,"6,820",81
7/6/2015 11:20,21.29,"6,841",81
7/6/2015 11:25,21.29,"6,841",81
7/6/2015 11:30,25.85,"6,847",81
7/6/2015 11:35,31.3,"6,847",80
7/6/2015 11:40,31.3,"6,847",80
7/6/2015 11:45,35.9,"6,847",80
7/6/2015 11:50,35.9,"6,847",81
7/6/2015 11:55,26.35,"6,990",81
7/6/2015 12:00,20.88,"7,023",81
7/6/2015 12:05,28.63,"7,023",81
7/6/2015 12:10,22.29,"7,006",81
7/6/2015 12:15,27.07,"7,010",81
7/6/2015 12:20,27.43,"7,023",82
7/6/2015 12:25,63.78,"7,044",82
7/6/2015 12:30,27.67,"7,073",82
7/6/2015 12:35,23.59,"7,089",82
7/6/2015 12:40,22.92,"7,119",82
7/6/2015 12:45,27.1,"7,141",82
7/6/2015 12:50,28.56,"7,171",82
7/6/2015 12:55,30.6,"7,220",82
7/6/2015 13:00,26.48,"7,229",82
7/6/2015 13:05,30.14,"7,256",82
7/6/2015 13:10,30.14,"7,256",83
7/6/2015 13:15,32.98,"7,229",83
7/6/2015 13:20,59.12,"7,276",83
7/6/2015 13:25,59.12,"7,276",83
7/6/2015 13:30,59.43,"7,275",84
7/6/2015 13:35,121.41,"7,290",83
7/6/2015 13:40,121.41,"7,290",83
7/6/2015 13:45,121.41,"7,290",83
7/6/2015 13:50,121.41,"7,290",83
7/6/2015 13:55,353.61,"7,379",83
7/6/2015 14:00,353.61,"7,379",82
7/6/2015 14:05,39.91,"7,390",82
7/6/2015 14:10,39.91,"7,390",83
7/6/2015 14:15,21.25,"7,460",84
7/6/2015 14:20,22.26,"7,550",85
7/6/2015 14:25,23.04,"7,561",85
7/6/2015 14:30,20.35,"7,581",84
7/6/2015 14:35,21.38,"7,596",84
7/6/2015 14:40,21.38,"7,596",83
7/6/2015 14:45,25.09,"7,616",83
7/6/2015 14:50,30.73,"7,640",82
7/6/2015 14:55,30.89,"7,657",83
7/6/2015 15:00,26.53,"7,680",84
7/6/2015 15:05,24.74,"7,699",83
7/6/2015 15:10,30.76,"7,711",83
7/6/2015 15:15,34.7,"7,711",83
7/6/2015 15:20,32.06,"7,717",83
7/6/2015 15:25,26.74,"7,708",83
7/6/2015 15:30,26.74,"7,708",83
7/6/2015 15:35,34.78,"7,671",83
7/6/2015 15:40,55.71,"7,652",83
7/6/2015 15:45,34.48,"7,664",84
7/6/2015 15:50,35.95,"7,662",84
7/6/2015 15:55,34.68,"7,670",84
7/6/2015 16:00,36.21,"7,670",84
7/6/2015 16:05,35.75,"7,659",84
7/6/2015 16:10,53.01,"7,643",85
7/6/2015 16:15,36.94,"7,662",85
7/6/2015 16:20,46.54,"7,658",84
7/6/2015 16:25,47.73,"7,692",84
7/6/2015 16:30,51.76,"7,673",84
7/6/2015 16:35,36.9,"7,667",84
7/6/2015 16:40,120.45,"7,684",84
7/6/2015 16:45,51.77,"7,669",83
7/6/2015 16:50,52.95,"7,657",83
7/6/2015 16:55,124.22,"7,656",82
7/6/2015 17:00,114.88,"7,638",83
7/6/2015 17:05,43.61,"7,644",83
7/6/2015 17:10,51.74,"7,645",83
7/6/2015 17:15,36.59,"7,653",83
7/6/2015 17:20,36.47,"7,639",83
7/6/2015 17:25,36.65,"7,640",83
7/6/2015 17:30,37.83,"7,639",83
7/6/2015 17:35,32.74,"7,649",83
7/6/2015 17:40,32.74,"7,649",83
7/6/2015 17:45,36.75,"7,638",82
7/6/2015 17:50,52.67,"7,628",82
7/6/2015 17:55,52.67,"7,628",82
7/6/2015 18:00,52.67,"7,529",82
7/6/2015 18:05,124.09,"7,574",81
7/6/2015 18:10,124.09,"7,574",81
7/6/2015 18:15,24.69,"7,445",81
7/6/2015 18:20,24.69,"7,445",81
7/6/2015 18:25,34,"7,440",80
7/6/2015 18:30,34,"7,440",80
7/6/2015 18:35,31.72,"7,445",80
7/6/2015 18:40,31.72,"7,445",80
7/6/2015 18:45,31.72,"7,445",80
7/6/2015 18:50,31.72,"7,445",79
7/6/2015 18:55,36.68,"7,363",79
7/6/2015 19:00,36.03,"7,274",79
7/6/2015 19:05,34.2,"7,319",79
7/6/2015 19:10,24.81,"7,284",79
7/6/2015 19:15,24.81,"7,284",79
7/6/2015 19:20,22.32,"7,234",78
7/6/2015 19:25,21.27,"7,208",78
7/6/2015 19:30,18.12,"7,206",78
7/6/2015 19:35,18.12,"7,206",78
7/6/2015 19:40,18.12,"7,206",77
7/6/2015 19:45,20.99,"7,155",77
7/6/2015 19:50,18.24,"7,131",77
7/6/2015 19:55,17.24,"7,116",77
7/6/2015 20:00,16.24,"7,096",77
7/6/2015 20:05,18.93,"7,141",76
7/6/2015 20:10,17.73,"7,049",76
7/6/2015 20:15,18.18,"7,030",76
7/6/2015 20:20,18.18,"7,030",76
7/6/2015 20:25,23.74,"7,002",76
7/6/2015 20:30,23.74,"7,002",76
7/6/2015 20:35,30.23,"7,000",75
7/6/2015 20:40,29.1,"7,032",75
7/6/2015 20:45,29.09,"7,034",75
7/6/2015 20:50,29.09,"7,034",75
7/6/2015 20:55,29.09,"7,034",75
7/6/2015 21:00,52.84,"7,061",75
7/6/2015 21:05,52.84,"7,061",75
7/6/2015 21:10,52.84,"7,061",75
7/6/2015 21:15,35.5,"7,039",75
7/6/2015 21:20, NULL ,"7,001",75
7/6/2015 21:25, NULL ,"7,001",74
7/6/2015 21:30,32.34,"6,967",75
7/6/2015 21:35,26.78,"6,932",75
7/6/2015 21:40,25.9,"6,917",75
7/6/2015 21:45,26.2,"6,878",75
7/6/2015 21:50,26.2,"6,878",75
7/6/2015 21:55,25.44,"6,839",75
7/6/2015 22:00,25.99,"6,819",75
7/6/2015 22:05,26.38,"6,773",75
7/6/2015 22:10,24.98,"6,671",75
7/6/2015 22:15,9.2,"6,669",75
7/6/2015 22:20,9.2,"6,669",75
7/6/2015 22:25,11.18,"6,590",75
7/6/2015 22:30,14.29,"6,539",74
7/6/2015 22:35,14.29,"6,539",74
7/6/2015 22:40,14.07,"6,435",74
7/6/2015 22:45,16.21,"6,413",74
7/6/2015 22:50,16.21,"6,413",74
7/6/2015 22:55,15.23,"6,334",74
7/6/2015 23:00,15.67,"6,255",74
7/6/2015 23:05,16.45,"6,233",74
7/6/2015 23:10,14.15,"6,194",74
7/6/2015 23:15,14.15,"6,194",75
7/6/2015 23:20,16.45,"6,056",75
7/6/2015 23:25,16.45,"6,056",75
7/6/2015 23:30,16.59,"6,036",75
7/6/2015 23:35,17.04,"5,968",75
7/6/2015 23:40,13.06,"5,938",74
7/6/2015 23:45,17.65,"5,887",75
7/6/2015 23:50,20.46,"5,841",75
7/6/2015 23:55,23.04,"5,812",74
7/7/2015 0:00,23.54,"5,768",74
7/7/2015 0:05,23.82,"5,768",74
7/7/2015 0:10,24.05,"5,685",74
7/7/2015 0:15,24.03,"5,665",74
7/7/2015 0:20,24.03,"5,665",74
7/7/2015 0:25,23.56,"5,586",74
7/7/2015 0:30,23.25,"5,540",74
7/7/2015 0:35,22.3,"5,527",74
7/7/2015 0:40,22.98,"5,498",74
7/7/2015 0:45,22.98,"5,498",74
7/7/2015 0:50,23.1,"5,433",74
7/7/2015 0:55,23.1,"5,421",74
7/7/2015 1:00,23.44,"5,392",74
7/7/2015 1:05,23.58,"5,348",74
7/7/2015 1:10,23.41,"5,332",74
7/7/2015 1:15,23.19,"5,297",74
7/7/2015 1:20,21.36,"5,287",74
7/7/2015 1:25,21.51,"5,262",74
7/7/2015 1:30,21.56,"5,225",74
7/7/2015 1:35,22.46,"5,220",74
7/7/2015 1:40,22.46,"5,220",74
7/7/2015 1:45,20.34,"5,189",74
7/7/2015 1:50,20.74,"5,180",74
7/7/2015 1:55,21.94,"5,157",74
7/7/2015 2:00,20.43,"5,125",74
7/7/2015 2:05,20.43,"5,125",74
7/7/2015 2:10,17.8,"5,111",74
7/7/2015 2:15,21.2,"5,086",74
7/7/2015 2:20,20.19,"5,049",74
7/7/2015 2:25,21.2,"5,057",74
7/7/2015 2:30,18.36,"5,030",74
7/7/2015 2:35,20.25,"5,029",74
7/7/2015 2:40,20.15,"5,028",74
7/7/2015 2:45,18.81,"5,013",74
7/7/2015 2:50,18.08,"4,998",74
7/7/2015 2:55,18.98,"4,993",74
7/7/2015 3:00,19.03,"4,990",74
7/7/2015 3:05,19.03,"4,990",74
7/7/2015 3:10,17.29,"4,974",74
7/7/2015 3:15,17.38,"4,962",74
7/7/2015 3:20,17.38,"4,962",74
7/7/2015 3:25,18.26,"4,933",74
7/7/2015 3:30,18.28,"4,943",74
7/7/2015 3:35,18.28,"4,943",74
7/7/2015 3:40,17.34,"4,942",74
7/7/2015 3:45,16.55,"4,954",75
7/7/2015 3:50,16.55,"4,954",74
7/7/2015 3:55,17.53,"4,948",75
7/7/2015 4:00,16.56,"4,930",75
7/7/2015 4:05,18.35,"4,934",75
7/7/2015 4:10,17.21,"4,934",75
7/7/2015 4:15,16.69,"4,963",75
7/7/2015 4:20,16.69,"4,963",75
7/7/2015 4:25,17.43,"4,973",75
7/7/2015 4:30,17.51,"4,963",74
7/7/2015 4:35,17.99,"4,972",74
7/7/2015 4:40,18.87,"4,969",74
7/7/2015 4:45,16.56,"4,981",74
7/7/2015 4:50,17.56,"4,979",74
7/7/2015 4:55,17.54,"4,995",74
7/7/2015 5:00,17.96,"5,007",74
7/7/2015 5:05,20.35,"5,016",74
7/7/2015 5:10,20.69,"5,071",74
7/7/2015 5:15,21.41,"5,084",74
7/7/2015 5:20,22.49,"5,112",74
7/7/2015 5:25,22.27,"5,116",75
7/7/2015 5:30,22.27,"5,116",74
7/7/2015 5:35,21.1,"5,121",74
7/7/2015 5:40,21.28,"5,139",74
7/7/2015 5:45,22.25,"5,135",74
7/7/2015 5:50,22.25,"5,135",74
7/7/2015 5:55,21.4,"5,169",74
7/7/2015 6:00,22.78,"5,214",74
7/7/2015 6:05,23.6,"5,265",74
7/7/2015 6:10,23.87,"5,293",74
7/7/2015 6:15,23.87,"5,293",75
7/7/2015 6:20,24.61,"5,381",75
7/7/2015 6:25,24.62,"5,413",75
7/7/2015 6:30,28.44,"5,454",75
7/7/2015 6:35,24.7,"5,452",75
7/7/2015 6:40,24.67,"5,488",75
7/7/2015 6:45,24.41,"5,541",75
7/7/2015 6:50,24.41,"5,541",75
7/7/2015 6:55,24.4,"5,606",75
7/7/2015 7:00,24.4,"5,606",75
7/7/2015 7:05,24.91,"5,727",75
7/7/2015 7:10,24.72,"5,727",75
7/7/2015 7:15,25.26,"5,817",75
7/7/2015 7:20,25.26,"5,817",75
7/7/2015 7:25,25.06,"5,914",76
7/7/2015 7:30,25.06,"5,914",76
7/7/2015 7:35,25.4,"5,995",76
7/7/2015 7:40,25.15,"6,028",76
7/7/2015 7:45,25.04,"6,063",76
7/7/2015 7:50,25.04,"6,063",76
7/7/2015 7:55,25.5,"6,112",76
7/7/2015 8:00,25.5,"6,112",77
7/7/2015 8:05,25.57,"6,189",77
7/7/2015 8:10,25.86,"6,195",77
7/7/2015 8:15,25.99,"6,287",77
7/7/2015 8:20,26.14,"6,305",78
7/7/2015 8:25,26.14,"6,305",78
7/7/2015 8:30,26.14,"6,305",78
7/7/2015 8:35,26.67,"6,411",79
7/7/2015 8:40,29.69,"6,428",79
7/7/2015 8:45,26.72,"6,447",79
7/7/2015 8:50,26.72,"6,447",79
7/7/2015 8:55,26.3,"6,549",79
7/7/2015 9:00,26.3,"6,549",80
7/7/2015 9:05,26.3,"6,549",80
7/7/2015 9:10,26.59,"6,638",80
7/7/2015 9:15,34.21,"6,686",80
7/7/2015 9:20,34.21,"6,686",81
7/7/2015 9:25,42.12,"6,744",81
7/7/2015 9:30,43.51,"6,767",81
7/7/2015 9:35,35.06,"6,807",82
7/7/2015 9:40,37.96,"6,799",81
7/7/2015 9:45,29.54,"6,829",82
7/7/2015 9:50,27.61,"6,880",82
7/7/2015 9:55,27.61,"6,880",81
7/7/2015 10:00,27.61,"6,880",80
7/7/2015 10:05,28.13,"6,959",80
7/7/2015 10:10,30.56,"7,023",80
7/7/2015 10:15,30.56,"7,023",81
7/7/2015 10:20,30.56,"7,023",81
7/7/2015 10:25,30.56,"7,023",82
7/7/2015 10:30,36.06,"7,134",83
7/7/2015 10:35,34.73,"7,202",83
7/7/2015 10:40,34.73,"7,202",83
7/7/2015 10:45,34.36,"7,228",84
7/7/2015 10:50,34.36,"7,228",84
7/7/2015 10:55,54.32,"7,255",84
7/7/2015 11:00,30.62,"7,286",84
7/7/2015 11:05,28.13,"7,322",84
7/7/2015 11:10,29.24,"7,366",85
7/7/2015 11:15,29.24,"7,366",85
7/7/2015 11:20,35.76,"7,429",84
7/7/2015 11:25,35.76,"7,429",84
7/7/2015 11:30,55.4,"7,440",85
7/7/2015 11:35,55.4,"7,440",85
7/7/2015 11:40,55.4,"7,440",85
7/7/2015 11:45,34.76,"7,546",85
7/7/2015 11:50,36.62,"7,584",85
7/7/2015 11:55,36.62,"7,584",85
7/7/2015 12:00,30.81,"7,599",85
7/7/2015 12:05,30.81,"7,599",85
7/7/2015 12:10,29.63,"7,668",86
7/7/2015 12:15,28.39,"7,671",86
7/7/2015 12:20,28.39,"7,671",86
7/7/2015 12:25,31.39,"7,739",86
7/7/2015 12:30,34.51,"7,759",87
7/7/2015 12:35,46.08,"7,759",87
7/7/2015 12:40,53.53,"7,823",87
7/7/2015 12:45,45.36,"7,865",87
7/7/2015 12:50,37.76,"7,882",87
7/7/2015 12:55,33.01,"7,924",87
7/7/2015 13:00,33.01,"7,924",87
7/7/2015 13:05,33.01,"7,924",88
7/7/2015 13:10,34.04,"7,996",88
7/7/2015 13:15, NULL , NULL ,87
7/7/2015 13:20,31.93,"8,016",88
7/7/2015 13:25,53.39,"8,099",87
7/7/2015 13:30,70.32,"8,127",87
7/7/2015 13:35,76.2,"8,139",87
7/7/2015 13:40,53.92,"8,148",87
7/7/2015 13:45,53.92,"8,148",88
7/7/2015 13:50,40.13,"8,207",88
7/7/2015 13:55,38.47,"8,201",87
7/7/2015 14:00,39.66,"8,241",87
7/7/2015 14:05,39.66,"8,241",88
7/7/2015 14:10,45.04,"8,292",88
7/7/2015 14:15,67.87,"8,437",89
7/7/2015 14:20,74.4,"8,311",89
7/7/2015 14:25,67.16,"8,315",89
7/7/2015 14:30,69.99,"8,333",90
7/7/2015 14:35,188.04,"8,324",89
7/7/2015 14:40,36.89,"8,330",90
7/7/2015 14:45,41.76,"8,365",89
7/7/2015 14:50,38.26,"8,362",90
7/7/2015 14:55,38.26,"8,362",90
7/7/2015 15:00,36.61,"8,376",90
7/7/2015 15:05,32.54,"8,398",89
7/7/2015 15:10,32.54,"8,398",89
7/7/2015 15:15,63.88,"8,390",89
7/7/2015 15:20,63.88,"8,390",90
7/7/2015 15:25,63.88,"8,390",90
7/7/2015 15:30,63.88,"8,390",89
7/7/2015 15:35,42.42,"8,464",88
7/7/2015 15:40,42.42,"8,464",88
7/7/2015 15:45,42.42,"8,464",88
7/7/2015 15:50,51.69,"8,575",88
7/7/2015 15:55,37.77,"8,622",87
7/7/2015 16:00,48.04,"8,620",86
7/7/2015 16:05,48,"8,632",86
7/7/2015 16:10,53.94,"8,652",86
7/7/2015 16:15,39.96,"8,668",83
7/7/2015 16:20,39.96,"8,668",76
7/7/2015 16:25,76.26,"8,674",73
7/7/2015 16:30,61.26,"8,666",73
7/7/2015 16:35,61.26,"8,666",74
7/7/2015 16:40,53.15,"8,660",75
7/7/2015 16:45,47.9,"8,669",76
7/7/2015 16:50,42.71,"8,658",76
7/7/2015 16:55,42.71,"8,658",77
7/7/2015 17:00,42.71,"8,658",77
7/7/2015 17:05,41.29,"8,640",78
7/7/2015 17:10,41.29,"8,640",79
7/7/2015 17:15,47.85,"8,630",79
7/7/2015 17:20,48.26,"8,609",79
7/7/2015 17:25,48.26,"8,609",80
7/7/2015 17:30,48.26,"8,609",80
7/7/2015 17:35,45.43,"8,637",80
7/7/2015 17:40,45.43,"8,637",80
7/7/2015 17:45,33.84,"8,635",79
7/7/2015 17:50,43.97,"8,599",79
7/7/2015 17:55,49.32,"8,613",79
7/7/2015 18:00, NULL , NULL ,79
7/7/2015 18:05,40.41,"8,567",78
7/7/2015 18:10,35.27,"8,476",78
7/7/2015 18:15, NULL , NULL ,78
7/7/2015 18:20,29.13,"8,431",77
7/7/2015 18:25,31.57,"8,426",77
7/7/2015 18:30,31.96,"8,406",78
7/7/2015 18:35,31.96,"8,406",78
7/7/2015 18:40,32.24,"8,368",78
7/7/2015 18:45,32.24,"8,368",78
7/7/2015 18:50, NULL , NULL ,78
7/7/2015 18:55, NULL , NULL ,78
7/7/2015 19:00,29.34,"8,331",78
7/7/2015 19:05,28.25,"8,305",78
7/7/2015 19:10,29.91,"8,255",78
7/7/2015 19:15,29.91,"8,255",78
7/7/2015 19:20,30.84,"8,236",79
7/7/2015 19:25, NULL , NULL ,79
7/7/2015 19:30,28.77,"8,185",79
7/7/2015 19:35,28.77,"8,185",79
7/7/2015 19:40,27.65,"8,168",79
7/7/2015 19:45,27.65,"8,168",78
7/7/2015 19:50,29.11,"8,097",78
7/7/2015 19:55,28.49,"8,024",78
7/7/2015 20:00,28.75,"8,089",78
7/7/2015 20:05,28.75,"8,089",79
7/7/2015 20:10,28.31,"8,039",79
7/7/2015 20:15,28.15,"8,005",79
7/7/2015 20:20,27.72,"8,003",79
7/7/2015 20:25,28.22,"7,993",79
7/7/2015 20:30,28.22,"7,993",79
7/7/2015 20:35,29.18,"7,989",79
7/7/2015 20:40,28.21,"7,988",78
7/7/2015 20:45,29.24,"8,005",78
7/7/2015 20:50,29.24,"8,005",78
7/7/2015 20:55,28.26,"8,008",78
7/7/2015 21:00,28.26,"8,008",78
7/7/2015 21:05,28.26,"8,008",78
7/7/2015 21:10,28.26,"8,008",78
7/7/2015 21:15,28.26,"8,008",78
7/7/2015 21:20,27.45,"7,912",77
7/7/2015 21:25,27.45,"7,912",78
7/7/2015 21:30,27.58,"7,817",77
7/7/2015 21:35,27.12,"7,773",78
7/7/2015 21:40,27.12,"7,773",77
7/7/2015 21:45,27.12,"7,773",77
7/7/2015 21:50,26.78,"7,661",77
7/7/2015 21:55,26.07,"7,680",77
7/7/2015 22:00,26.03,"7,560",77
7/7/2015 22:05,26.03,"7,560",77
7/7/2015 22:10,22.7,"7,521",76
7/7/2015 22:15,22.44,"7,393",76
7/7/2015 22:20,24.78,"7,342",77
7/7/2015 22:25,18.21,"7,286",77
7/7/2015 22:30,18.21,"7,286",76
7/7/2015 22:35,21.4,"7,167",77
7/7/2015 22:40,21.4,"7,167",77
7/7/2015 22:45,22.27,"7,076",76
7/7/2015 22:50,24.85,"7,021",76
7/7/2015 22:55,22.14,"6,973",76
7/7/2015 23:00,21.48,"6,946",75
7/7/2015 23:05,22.08,"6,901",75
7/7/2015 23:10,22.08,"6,901",74
7/7/2015 23:15,23.24,"6,739",74
7/7/2015 23:20,22.1,"6,792",74
7/7/2015 23:25,17.89,"6,700",74
7/7/2015 23:30,23.75,"6,597",74
7/7/2015 23:35,24.11,"6,577",75
7/7/2015 23:40,24.11,"6,577",74
7/7/2015 23:45,24.11,"6,577",75
7/7/2015 23:50,24.43,"6,493",75
7/7/2015 23:55,24.43,"6,493",76
7/8/2015 0:00,24.43,"6,493",76
7/8/2015 0:05,24.62,"6,320",76
7/8/2015 0:10,24.52,"6,301",76
7/8/2015 0:15,24.52,"6,301",76
7/8/2015 0:20,24.89,"6,195",76
7/8/2015 0:25,24.91,"6,171",76
7/8/2015 0:30,24.91,"6,153",76
7/8/2015 0:35,24.32,"6,082",76
7/8/2015 0:40,24.05,"6,056",76
7/8/2015 0:45,24.05,"6,056",76
7/8/2015 0:50,22.99,"5,990",76
7/8/2015 0:55,22.99,"5,990",76
7/8/2015 1:00,23.18,"5,917",76
7/8/2015 1:05,22.98,"5,892",76
7/8/2015 1:10,22.94,"5,855",76
7/8/2015 1:15,22.74,"5,763",76
7/8/2015 1:20,22.46,"5,731",75
7/8/2015 1:25,22.37,"5,768",75
7/8/2015 1:30,22.37,"5,768",75
7/8/2015 1:35,22.37,"5,768",75
7/8/2015 1:40,22.1,"5,644",75
7/8/2015 1:45,21.14,"5,623",75
7/8/2015 1:50,22.69,"5,579",75
7/8/2015 1:55,21.61,"5,631",75
7/8/2015 2:00,20.03,"5,598",75
7/8/2015 2:05,21.4,"5,537",75
7/8/2015 2:10,20.51,"5,500",75
7/8/2015 2:15,19.98,"5,483",75
7/8/2015 2:20,21.86,"5,459",75
7/8/2015 2:25,21.32,"5,437",75
7/8/2015 2:30,21.37,"5,442",75
7/8/2015 2:35,21.31,"5,417",75
7/8/2015 2:40,21.31,"5,417",75
7/8/2015 2:45,21.47,"5,381",75
7/8/2015 2:50,18.56,"5,422",75
7/8/2015 2:55,17.05,"5,422",75
7/8/2015 3:00,17.15,"5,323",75
7/8/2015 3:05,16.68,"5,302",75
7/8/2015 3:10,16.91,"5,310",75
7/8/2015 3:15,17.13,"5,294",74
7/8/2015 3:20,16.89,"5,289",74
7/8/2015 3:25,17.01,"5,345",75
7/8/2015 3:30,17.29,"5,276",75
7/8/2015 3:35,17.15,"5,267",75
7/8/2015 3:40,16.66,"5,265",75
7/8/2015 3:45,16.76,"5,242",75
7/8/2015 3:50,17.59,"5,247",75
7/8/2015 3:55,17.59,"5,247",75
7/8/2015 4:00,17.04,"5,230",75
7/8/2015 4:05,17.8,"5,234",75
7/8/2015 4:10,17.62,"5,232",74
7/8/2015 4:15,17.62,"5,232",74
7/8/2015 4:20,17.62,"5,232",74
7/8/2015 4:25,18.78,"5,239",75
7/8/2015 4:30,18.78,"5,239",75
7/8/2015 4:35,20.46,"5,249",75
7/8/2015 4:40,20.46,"5,249",75
7/8/2015 4:45,19.94,"5,260",75
7/8/2015 4:50,21.22,"5,263",75
7/8/2015 4:55,21.22,"5,263",75
7/8/2015 5:00,21.87,"5,282",75
7/8/2015 5:05,22.38,"5,301",75
7/8/2015 5:10,22.3,"5,316",75
7/8/2015 5:15,22.15,"5,387",75
7/8/2015 5:20,22.31,"5,386",75
7/8/2015 5:25,23.44,"5,385",75
7/8/2015 5:30,23.23,"5,377",75
7/8/2015 5:35,22.96,"5,396",75
7/8/2015 5:40,22.96,"5,396",75
7/8/2015 5:45,22.96,"5,396",75
7/8/2015 5:50,22.45,"5,413",75
7/8/2015 5:55,23.14,"5,412",75
7/8/2015 6:00,23.51,"5,407",75
7/8/2015 6:05,23.69,"5,469",75
7/8/2015 6:10,23.31,"5,495",75
7/8/2015 6:15,23.31,"5,495",75
7/8/2015 6:20,23.45,"5,546",76
7/8/2015 6:25,23.45,"5,546",76
7/8/2015 6:30,23.63,"5,597",76
7/8/2015 6:35,23.63,"5,597",76
7/8/2015 6:40,23.63,"5,597",76
7/8/2015 6:45,23.63,"5,597",76
7/8/2015 6:50,23.73,"5,759",76
7/8/2015 6:55,23.81,"5,791",76
7/8/2015 7:00,23.47,"5,810",76
7/8/2015 7:05,23.47,"5,810",76
7/8/2015 7:10,23.47,"5,810",76
7/8/2015 7:15,24.17,"6,062",77
7/8/2015 7:20,24.17,"6,062",77
7/8/2015 7:25,25.51,"6,071",77
7/8/2015 7:30,25.28,"6,143",77
7/8/2015 7:35,25.16,"6,160",77
7/8/2015 7:40,25.56,"6,236",77
7/8/2015 7:45,25.68,"6,202",77
7/8/2015 7:50,25.67,"6,252",77
7/8/2015 7:55,25.45,"6,274",77
7/8/2015 8:00,25.79,"6,300",77
7/8/2015 8:05,24.33,"6,405",77
7/8/2015 8:10,24.33,"6,405",77
7/8/2015 8:15,24.58,"6,431",77
7/8/2015 8:20,24.58,"6,431",78
7/8/2015 8:25,24.66,"6,426",78
7/8/2015 8:30,24.83,"6,513",78
7/8/2015 8:35,24.83,"6,513",78
7/8/2015 8:40,24.83,"6,513",78
7/8/2015 8:45,24.83,"6,513",78
7/8/2015 8:50,24.83,"6,513",78
7/8/2015 8:55,24.83,"6,513",78
7/8/2015 9:00,24.8,"6,604",79
7/8/2015 9:05,24.8,"6,604",79
7/8/2015 9:10,24.8,"6,604",79
7/8/2015 9:15,24.79,"6,692",79
7/8/2015 9:20,21.64,"6,726",79
7/8/2015 9:25,21.64,"6,726",79
7/8/2015 9:30,21.64,"6,726",79
7/8/2015 9:35,23.93,"6,790",79
7/8/2015 9:40,23.93,"6,790",79
7/8/2015 9:45,23.93,"6,790",79
7/8/2015 9:50,23.93,"6,790",80
7/8/2015 9:55,23.93,"6,790",80
7/8/2015 10:00,26.83,"6,979",80
7/8/2015 10:05,26.83,"6,979",80
7/8/2015 10:10,26.83,"6,979",80
7/8/2015 10:15,27.49,"7,054",80
7/8/2015 10:20,28.8,"7,051",80
7/8/2015 10:25,25.76,"7,043",80
7/8/2015 10:30,27.41,"7,065",80
7/8/2015 10:35,27.41,"7,065",80
7/8/2015 10:40,26.92,"7,128",81
7/8/2015 10:45,25.76,"7,139",81
7/8/2015 10:50,26.21,"7,157",81
7/8/2015 10:55,26.46,"7,183",81
7/8/2015 11:00,26.46,"7,183",81
7/8/2015 11:05,26.38,"7,197",81
7/8/2015 11:10,26.27,"7,220",81
7/8/2015 11:15,26.27,"7,220",81
7/8/2015 11:20,26.27,"7,220",81
7/8/2015 11:25,26.64,"7,303",82
7/8/2015 11:30,26.64,"7,303",82
7/8/2015 11:35,26.64,"7,303",82
7/8/2015 11:40,24.02,"7,377",82
7/8/2015 11:45,24.02,"7,377",82
7/8/2015 11:50,24.02,"7,377",83
7/8/2015 11:55,26.09,"7,433",83
7/8/2015 12:00,26.09,"7,433",83
7/8/2015 12:05,26.08,"7,536",83
7/8/2015 12:10,26.08,"7,536",84
7/8/2015 12:15,26.84,"7,590",83
7/8/2015 12:20,27.42,"7,634",84
7/8/2015 12:25,27.42,"7,634",84
7/8/2015 12:30,26.71,"7,602",84
7/8/2015 12:35,26.83,"7,666",85
7/8/2015 12:40,29.61,"7,740",85
