yyyy-mm-dd HH:MM:SS,Actual,Fcst
2013-07-31 16:50:00,4.980,6.126
2013-07-31 17:00:00,6.466,6.058
2013-07-31 17:10:00,4.444,6.310
2013-07-31 17:20:00,2.666,6.562
2013-07-31 17:30:00,0.872,6.814
2013-07-31 17:40:00,-0.308,7.067
2013-07-31 17:50:00,-0.215,7.319
2013-07-31 18:00:00,-0.358,7.571
2013-07-31 18:10:00,-0.850,7.984
2013-07-31 18:20:00,-0.837,8.397
2013-07-31 18:30:00,-0.817,8.809
2013-07-31 18:40:00,-0.712,9.222
2013-07-31 18:50:00,-0.220,9.635
2013-07-31 19:00:00,0.838,10.048
2013-07-31 19:10:00,0.795,9.636
2013-07-31 19:20:00,0.652,9.224
2013-07-31 19:30:00,0.399,8.812
2013-07-31 19:40:00,-0.253,8.401
2013-07-31 19:50:00,-0.660,7.989
2013-07-31 20:00:00,-0.861,7.577
2013-07-31 20:10:00,-0.869,7.844
2013-07-31 20:20:00,-0.858,8.111
2013-07-31 20:30:00,-0.739,8.378
2013-07-31 20:40:00,-0.382,8.644
2013-07-31 20:50:00,1.596,8.911
2013-07-31 21:00:00,6.319,9.178
2013-07-31 21:10:00,7.791,9.445
2013-07-31 21:20:00,9.402,9.711
2013-07-31 21:30:00,9.625,9.978
2013-07-31 21:40:00,9.390,10.245
2013-07-31 21:50:00,9.772,10.511
2013-07-31 22:00:00,10.273,10.778
2013-07-31 22:10:00,10.479,11.313
2013-07-31 22:20:00,11.804,11.848
2013-07-31 22:30:00,13.955,12.384
2013-07-31 22:40:00,15.799,12.919
2013-07-31 22:50:00,17.499,13.454
2013-07-31 23:00:00,20.135,13.989
2013-07-31 23:10:00,22.965,17.591
2013-07-31 23:20:00,23.495,21.193
2013-07-31 23:30:00,21.510,24.795
2013-07-31 23:40:00,21.104,28.397
